DateTime,AddedIPs,RemovedIPs
1594772678,64,51
1594774564,62,53
1594776481,52,43
1594778448,54,84
1594780324,42,36
1594782247,40,30
1594784195,49,65
1594786090,55,50
1594788013,66,74
1594789957,52,51
1594791846,51,45
1594794118,56,53
1594795962,67,58
1594797850,51,42
1594799801,46,86
1594801693,68,72
1594803643,39,61
1594805530,40,38
1594807448,42,3078
1594809405,66,73
1594811300,1344,0
1594813210,123,76
1594815159,79,60
1594817049,69,58
1594818972,96,65
1594820924,90,40
1594822811,95,54
1594824768,67,51
1594826651,51,48
1594828633,79,54
1594830483,83,48
1594832443,116,52
1594834328,93,50
1594836498,65,54
1594838408,72,42
1594840360,82,79
1594842247,128,57
1594844169,93,95
1594846114,83,50
1594848009,97,65
1594849923,71,46
1594851882,89,47
1594853766,107,94
1594855691,1152,0
1594857637,67,50
1594859534,41,50
1594861480,59,56
1594863373,62,38
1594865321,49,29
1594867215,67,43
1594869130,47,36
1594871080,82,37
1594872966,68,51
1594874890,85,46
1594876833,64,44
1594878732,50,36
1594880650,71,43
1594882595,82,47
1594884484,53,65
1594886439,55,69
1594888324,55,66
1594890499,48,59
1594892406,81,55
1594894360,72,2893
1594896252,58,48
1594898171,1294,0
1594900116,71,61
1594902257,81,70
1594904165,86,63
1594906092,79,50
1594908550,110,62
1594910676,69,47
1594912842,61,54
1594914760,63,42
1594916890,60,64
1594918809,78,69
1594920751,52,54
1594922645,49,49
1594924569,54,63
1594926514,104,61
1594928435,93,54
1594930602,72,81
1594932485,60,40
1594934677,66,50
1594936562,76,57
1594938482,51,53
1594940453,1133,0
1594942352,44,38
1594944246,69,44
1594946167,71,60
1594948121,36,39
1594950005,61,50
1594952173,86,51
1594954330,54,35
1594956261,56,37
1594958198,72,44
1594960090,51,49
1594962020,51,64
1594963956,53,44
1594965850,49,44
1594967771,50,57
1594969718,60,59
1594971611,84,49
1594973772,77,71
1594975689,53,36
1594977781,83,47
1594979791,54,56
1594981850,82,3463
1594984097,1478,0
1594986008,89,82
1594987958,82,45
1594989849,69,48
1594991771,108,65
1594993715,87,57
1594995607,69,69
1594997527,67,52
1594999478,60,42
1595001365,80,114
1595003526,82,71
1595005696,91,84
1595007606,62,55
1595009554,67,55
1595011447,66,89
1595013395,99,50
1595015286,92,52
1595017206,68,57
1595019157,81,45
1595021445,88,82
1595023249,79,70
1595025130,78,51
1595027053,1249,0
1595028995,66,54
1595030893,53,40
1595032811,58,48
1595034763,54,46
1595036648,48,43
1595038565,53,55
1595040485,48,53
1595042433,65,43
1595044327,51,84
1595046253,64,42
1595048190,72,81
1595050093,64,51
1595052042,50,48
1595053927,53,67
1595055849,47,47
1595057792,63,55
1595059704,57,44
1595061605,57,50
1595063557,66,48
1595065448,39,73
1595067375,48,3018
1595069311,72,98
1595071208,1450,0
1595073126,90,67
1595075071,73,50
1595076964,55,63
1595078883,77,53
1595080831,86,68
1595082723,75,49
1595084646,61,62
1595086590,69,81
1595088487,45,40
1595090404,69,57
1595092354,82,54
1595094245,64,46
1595096197,68,62
1595098115,66,42
1595100007,67,80
1595101952,79,62
1595103848,58,71
1595105762,73,67
1595107721,74,75
1595109610,76,57
1595111528,40,83
1595113472,1292,0
1595115377,89,53
1595117286,34,44
1595119233,97,57
1595121128,166,35
1595123046,48,54
1595124963,46,58
1595126886,32,42
1595128829,38,59
1595130725,90,50
1595132650,51,40
1595134587,80,51
1595136485,36,49
1595138439,51,47
1595140388,44,41
1595142253,77,46
1595144193,55,72
1595146089,24,59
1595148005,40,56
1595149951,43,70
1595151844,57,54
1595153762,69,3194
1595155712,97,72
1595157602,1358,0
1595159523,96,72
1595161473,75,51
1595163363,89,66
1595165283,51,64
1595167241,42,50
1595169129,31,51
1595171156,197,67
1595172968,85,51
1595174917,57,70
1595176809,29,84
1595178762,28,62
1595180645,81,49
1595182563,195,57
1595184512,83,59
1595186409,64,52
1595188326,35,45
1595190275,43,62
1595192161,147,69
1595194081,140,54
1595196034,101,42
1595197928,52,38
1595199847,1145,0
1595201794,57,57
1595203697,106,44
1595205615,105,52
1595207558,47,45
1595209449,40,45
1595211369,37,45
1595213317,88,46
1595215207,112,51
1595217127,75,47
1595219085,47,62
1595220969,60,66
1595222886,82,56
1595224849,120,48
1595226818,75,51
1595228679,40,45
1595230567,43,46
1595232491,43,47
1595234436,63,68
1595236328,80,54
1595238277,56,35
1595240166,54,3123
1595242114,78,92
1595244010,1386,0
1595245927,94,51
1595247879,134,56
1595249764,82,109
1595251691,75,61
1595253642,62,54
1595255533,66,33
1595257484,101,40
1595259367,81,76
1595261291,60,79
1595263239,87,77
1595265137,55,40
1595267050,71,56
1595268994,113,38
1595270886,75,81
1595272810,77,62
1595274753,60,38
1595276652,61,28
1595278592,91,55
1595280484,89,34
1595282415,72,80
1595284323,60,71
1595286496,1183,1
1595288411,69,69
1595290361,76,28
1595292248,55,76
1595294411,60,79
1595296329,45,38
1595298277,37,34
1595300166,58,36
1595302086,50,39
1595304044,74,87
1595305928,47,54
1595307858,47,46
1595309795,51,56
1595311696,53,29
1595313608,86,72
1595315556,51,52
1595317447,54,42
1595319367,55,32
1595321313,31,49
1595323212,66,34
1595326096,81,3503
1595328006,69,58
1595329956,1582,0
1595331844,67,67
1595333766,107,127
1595335707,73,69
1595337605,77,44
1595339524,96,47
1595341475,70,25
1595343363,68,122
1595345533,72,120
1595347445,74,44
1595349399,94,61
1595351289,61,46
1595353210,78,105
1595355152,63,113
1595357045,58,53
1595358964,63,50
1595360912,104,39
1595362802,85,43
1595364725,65,73
1595366647,63,83
1595368593,79,62
1595370480,52,52
1595372418,1411,0
1595374351,50,35
1595376250,43,79
1595378165,63,89
1595380119,54,43
1595382006,62,30
1595383962,71,34
1595385854,43,48
1595387782,46,125
1595389697,75,68
1595392179,80,50
1595394047,87,48
1595395925,71,78
1595398090,80,103
1595400009,78,70
1595401953,53,43
1595403843,73,34
1595405768,93,47
1595407713,66,61
1595409605,46,83
1595411525,71,57
1595413475,54,3154
1595415364,110,80
1595417286,1369,0
1595419232,73,107
1595421123,70,64
1595423369,82,56
1595425207,85,46
1595427156,96,34
1595429048,62,55
1595431011,54,52
1595432886,60,62
1595434803,71,47
1595436751,103,55
1595438645,76,47
1595440588,105,57
1595442484,45,77
1595444402,72,45
1595446351,91,76
1595448245,70,52
1595450193,74,45
1595452091,63,44
1595454005,76,67
1595455960,87,70
1595457848,70,58
1595459774,1175,0
1595461717,63,57
1595463607,44,63
1595465526,66,46
1595467476,63,29
1595469365,57,44
1595471285,47,36
1595473264,44,45
1595475124,42,49
1595477291,69,59
1595479212,70,43
1595481157,59,42
1595483047,48,37
1595484979,61,68
1595486917,52,58
1595488810,61,63
1595490725,42,49
1595492678,54,36
1595494577,76,39
1595496487,43,58
1595498434,73,3262
